% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 12:53:45 +0900
% Frequency (Hz), Input 1 (dBm)
1.006270485232e+07, -9.585041e+01
1.006294327090e+07, -9.611600e+01
1.006318168947e+07, -9.602673e+01
1.006342010805e+07, -9.585078e+01
1.006365852663e+07, -9.556516e+01
1.006389694521e+07, -9.470936e+01
1.006413536379e+07, -9.428691e+01
1.006437378237e+07, -9.440920e+01
1.006461220095e+07, -9.438476e+01
1.006485061953e+07, -9.397747e+01
1.006508903811e+07, -9.370109e+01
1.006532745669e+07, -9.383836e+01
1.006556587527e+07, -9.388468e+01
1.006580429384e+07, -9.388481e+01
1.006604271242e+07, -9.445941e+01
1.006628113100e+07, -9.531713e+01
1.006651954958e+07, -9.588147e+01
1.006675796816e+07, -9.596947e+01
1.006699638674e+07, -9.591091e+01
1.006723480532e+07, -9.539994e+01
1.006747322390e+07, -9.468575e+01
1.006771164248e+07, -9.386264e+01
1.006795006106e+07, -9.298465e+01
1.006818847964e+07, -9.265696e+01
1.006842689821e+07, -9.306881e+01
1.006866531679e+07, -9.421673e+01
1.006890373537e+07, -9.537325e+01
1.006914215395e+07, -9.588278e+01
1.006938057253e+07, -9.521011e+01
1.006961899111e+07, -9.424129e+01
1.006985740969e+07, -9.361324e+01
1.007009582827e+07, -9.321847e+01
1.007033424685e+07, -9.300673e+01
1.007057266543e+07, -9.288217e+01
1.007081108401e+07, -9.309109e+01
1.007104950259e+07, -9.386428e+01
1.007128792116e+07, -9.494539e+01
1.007152633974e+07, -9.534708e+01
1.007176475832e+07, -9.515748e+01
1.007200317690e+07, -9.494574e+01
1.007224159548e+07, -9.523851e+01
1.007248001406e+07, -9.529291e+01
1.007271843264e+07, -9.479051e+01
1.007295685122e+07, -9.471387e+01
1.007319526980e+07, -9.502515e+01
1.007343368838e+07, -9.548609e+01
1.007367210696e+07, -9.588497e+01
1.007391052553e+07, -9.606175e+01
1.007414894411e+07, -9.579819e+01
1.007438736269e+07, -9.489470e+01
1.007462578127e+07, -9.326364e+01
1.007486419985e+07, -9.248108e+01
1.007510261843e+07, -9.266029e+01
1.007534103701e+07, -9.303007e+01
1.007557945559e+07, -9.368356e+01
1.007581787417e+07, -9.453871e+01
1.007605629275e+07, -9.479207e+01
1.007629471133e+07, -9.453893e+01
1.007653312990e+07, -9.417249e+01
1.007677154848e+07, -9.370676e+01
1.007700996706e+07, -9.366163e+01
1.007724838564e+07, -9.414893e+01
1.007748680422e+07, -9.497450e+01
1.007772522280e+07, -9.636619e+01
1.007796364138e+07, -9.680858e+01
1.007820205996e+07, -9.571392e+01
1.007844047854e+07, -9.461511e+01
1.007867889712e+07, -9.410198e+01
1.007891731570e+07, -9.419754e+01
1.007915573427e+07, -9.461543e+01
1.007939415285e+07, -9.492304e+01
1.007963257143e+07, -9.497547e+01
1.007987099001e+07, -9.449077e+01
1.008010940859e+07, -9.391481e+01
1.008034782717e+07, -9.379956e+01
1.008058624575e+07, -9.400842e+01
1.008082466433e+07, -9.389193e+01
1.008106308291e+07, -9.386890e+01
1.008130150149e+07, -9.389214e+01
1.008153992007e+07, -9.396201e+01
1.008177833864e+07, -9.422283e+01
1.008201675722e+07, -9.495031e+01
1.008225517580e+07, -9.546229e+01
1.008249359438e+07, -9.563051e+01
1.008273201296e+07, -9.568739e+01
1.008297043154e+07, -9.563072e+01
1.008320885012e+07, -9.580226e+01
1.008344726870e+07, -9.633796e+01
1.008368568728e+07, -9.618594e+01
1.008392410586e+07, -9.500362e+01
1.008416252444e+07, -9.424795e+01
1.008440094301e+07, -9.389347e+01
1.008463936159e+07, -9.375570e+01
1.008487778017e+07, -9.382446e+01
1.008511619875e+07, -9.380161e+01
1.008535461733e+07, -9.394032e+01
1.008559303591e+07, -9.412874e+01
1.008583145449e+07, -9.415267e+01
1.008606987307e+07, -9.371082e+01
1.008630829165e+07, -9.344295e+01
1.008654671023e+07, -9.357600e+01
1.008678512881e+07, -9.403456e+01
1.008702354738e+07, -9.429753e+01
1.008726196596e+07, -9.377961e+01
1.008750038454e+07, -9.350966e+01
1.008773880312e+07, -9.384865e+01
1.008797722170e+07, -9.439551e+01
1.008821564028e+07, -9.459415e+01
1.008845405886e+07, -9.434677e+01
1.008869247744e+07, -9.427398e+01
1.008893089602e+07, -9.429830e+01
1.008916931460e+07, -9.487516e+01
1.008940773318e+07, -9.554892e+01
1.008964615176e+07, -9.530043e+01
1.008988457033e+07, -9.484956e+01
1.009012298891e+07, -9.482384e+01
1.009036140749e+07, -9.516563e+01
1.009059982607e+07, -9.557746e+01
1.009083824465e+07, -9.554949e+01
1.009107666323e+07, -9.513915e+01
1.009131508181e+07, -9.503299e+01
1.009155350039e+07, -9.492811e+01
1.009179191897e+07, -9.511274e+01
1.009203033755e+07, -9.532864e+01
1.009226875613e+07, -9.555004e+01
1.009250717470e+07, -9.566294e+01
1.009274559328e+07, -9.592233e+01
1.009298401186e+07, -9.577741e+01
1.009322243044e+07, -9.503372e+01
1.009346084902e+07, -9.479940e+01
1.009369926760e+07, -9.459630e+01
1.009393768618e+07, -9.434891e+01
1.009417610476e+07, -9.452150e+01
1.009441452334e+07, -9.530228e+01
1.009465294192e+07, -9.610032e+01
1.009489136050e+07, -9.711228e+01
1.009512977907e+07, -9.745437e+01
1.009536819765e+07, -9.745446e+01
1.009560661623e+07, -9.711254e+01
1.009584503481e+07, -9.616067e+01
1.009608345339e+07, -9.560770e+01
1.009632187197e+07, -9.519475e+01
1.009656029055e+07, -9.449753e+01
1.009679870913e+07, -9.335952e+01
1.009703712771e+07, -9.268952e+01
1.009727554629e+07, -9.297643e+01
1.009751396487e+07, -9.415721e+01
1.009775238344e+07, -9.508837e+01
1.009799080202e+07, -9.549632e+01
1.009822922060e+07, -9.514183e+01
1.009846763918e+07, -9.464841e+01
1.009870605776e+07, -9.432630e+01
1.009894447634e+07, -9.413389e+01
1.009918289492e+07, -9.385301e+01
1.009942131350e+07, -9.387616e+01
1.009965973208e+07, -9.406304e+01
1.009989815066e+07, -9.387633e+01
1.010013656924e+07, -9.320965e+01
1.010037498781e+07, -9.243259e+01
1.010061340639e+07, -9.214408e+01
1.010085182497e+07, -9.220112e+01
1.010109024355e+07, -9.235494e+01
1.010132866213e+07, -9.259085e+01
1.010156708071e+07, -9.329614e+01
1.010180549929e+07, -9.462436e+01
1.010204391787e+07, -9.625350e+01
1.010228233645e+07, -9.698179e+01
1.010252075503e+07, -9.675371e+01
1.010275917361e+07, -9.653147e+01
1.010299759218e+07, -9.640702e+01
1.010323601076e+07, -9.601428e+01
1.010347442934e+07, -9.547042e+01
1.010371284792e+07, -9.475181e+01
1.010395126650e+07, -9.457488e+01
1.010418968508e+07, -9.509059e+01
1.010442810366e+07, -9.631526e+01
1.010466652224e+07, -9.774136e+01
1.010490494082e+07, -9.902051e+01
1.010514335940e+07, -9.953674e+01
1.010538177798e+07, -9.833828e+01
1.010562019655e+07, -9.631565e+01
1.010585861513e+07, -9.467621e+01
1.010609703371e+07, -9.371819e+01
1.010633545229e+07, -9.323314e+01
1.010657387087e+07, -9.353878e+01
1.010681228945e+07, -9.482980e+01
1.010705070803e+07, -9.640834e+01
1.010728912661e+07, -9.643939e+01
1.010752754519e+07, -9.566819e+01
1.010776596377e+07, -9.509174e+01
1.010800438235e+07, -9.490784e+01
1.010824280092e+07, -9.367363e+01
1.010848121950e+07, -8.747447e+01
1.010871963808e+07, -7.964040e+01
1.010895805666e+07, -7.351956e+01
1.010919647524e+07, -6.928673e+01
1.010943489382e+07, -6.677952e+01
1.010967331240e+07, -6.588661e+01
1.010991173098e+07, -6.657004e+01
1.011015014956e+07, -6.886582e+01
1.011038856814e+07, -7.289167e+01
1.011062698672e+07, -7.885686e+01
1.011086540530e+07, -8.691876e+01
1.011110382387e+07, -9.392628e+01
1.011134224245e+07, -9.416176e+01
1.011158066103e+07, -9.406690e+01
1.011181907961e+07, -9.413807e+01
1.011205749819e+07, -9.435500e+01
1.011229591677e+07, -9.423392e+01
1.011253433535e+07, -9.404361e+01
1.011277275393e+07, -9.376571e+01
1.011301117251e+07, -9.365253e+01
1.011324959109e+07, -9.404382e+01
1.011348800967e+07, -9.440435e+01
1.011372642824e+07, -9.470396e+01
1.011396484682e+07, -9.520050e+01
1.011420326540e+07, -9.550153e+01
1.011444168398e+07, -9.564192e+01
1.011468010256e+07, -9.584233e+01
1.011491852114e+07, -9.610696e+01
1.011515693972e+07, -9.610703e+01
1.011539535830e+07, -9.619710e+01
1.011563377688e+07, -9.628812e+01
1.011587219546e+07, -9.587166e+01
1.011611061404e+07, -9.544656e+01
1.011634903261e+07, -9.506774e+01
1.011658745119e+07, -9.496252e+01
1.011682586977e+07, -9.493646e+01
1.011706428835e+07, -9.501513e+01
1.011730270693e+07, -9.509452e+01
1.011754112551e+07, -9.558637e+01
1.011777954409e+07, -9.601866e+01
1.011801796267e+07, -9.590134e+01
1.011825638125e+07, -9.558656e+01
1.011849479983e+07, -9.475621e+01
1.011873321841e+07, -9.411623e+01
1.011897163698e+07, -9.358692e+01
1.011921005556e+07, -9.332309e+01
1.011944847414e+07, -9.369942e+01
1.011968689272e+07, -9.438154e+01
1.011992531130e+07, -9.416414e+01
1.012016372988e+07, -9.363201e+01
1.012040214846e+07, -9.345434e+01
1.012064056704e+07, -9.356505e+01
1.012087898562e+07, -9.365466e+01
1.012111740420e+07, -9.367725e+01
1.012135582278e+07, -9.381374e+01
1.012159424135e+07, -9.418845e+01
1.012183265993e+07, -9.423650e+01
1.012207107851e+07, -9.395253e+01
1.012230949709e+07, -9.354323e+01
1.012254791567e+07, -9.334562e+01
1.012278633425e+07, -9.332399e+01
1.012302475283e+07, -9.411732e+01
1.012326317141e+07, -9.520294e+01
1.012350158999e+07, -9.509610e+01
1.012374000857e+07, -9.435811e+01
1.012397842715e+07, -9.363295e+01
1.012421684572e+07, -9.341141e+01
1.012445526430e+07, -9.367806e+01
1.012469368288e+07, -9.418920e+01
1.012493210146e+07, -9.430973e+01
1.012517052004e+07, -9.379177e+01
1.012540893862e+07, -9.347758e+01
1.012564735720e+07, -9.388380e+01
1.012588577578e+07, -9.509666e+01
1.012612419436e+07, -9.641354e+01
1.012636261294e+07, -9.705491e+01
1.012660103152e+07, -9.679273e+01
1.012683945009e+07, -9.596199e+01
1.012707786867e+07, -9.567345e+01
1.012731628725e+07, -9.544934e+01
1.012755470583e+07, -9.465682e+01
1.012779312441e+07, -9.388428e+01
1.012803154299e+07, -9.343419e+01
1.012826996157e+07, -9.330362e+01
1.012850838015e+07, -9.315373e+01
1.012874679873e+07, -9.292326e+01
1.012898521731e+07, -9.269875e+01
1.012922363589e+07, -9.298563e+01
1.012946205446e+07, -9.383857e+01
1.012970047304e+07, -9.473336e+01
1.012993889162e+07, -9.450714e+01
1.013017731020e+07, -9.423841e+01
1.013041572878e+07, -9.465743e+01
1.013065414736e+07, -9.573118e+01
1.013089256594e+07, -9.689107e+01
1.013113098452e+07, -9.760543e+01
1.013136940310e+07, -9.774846e+01
1.013160782168e+07, -9.739537e+01
1.013184624026e+07, -9.632253e+01
1.013208465884e+07, -9.528594e+01
1.013232307741e+07, -9.450763e+01
1.013256149599e+07, -9.404851e+01
1.013279991457e+07, -9.400161e+01
1.013303833315e+07, -9.455755e+01
1.013327675173e+07, -9.581785e+01
1.013351517031e+07, -9.705641e+01
1.013375358889e+07, -9.679422e+01
1.013399200747e+07, -9.632295e+01
1.013423042605e+07, -9.584694e+01
1.013446884463e+07, -9.545081e+01
1.013470726321e+07, -9.515178e+01
1.013494568178e+07, -9.483690e+01
1.013518410036e+07, -9.468366e+01
1.013542251894e+07, -9.460806e+01
1.013566093752e+07, -9.414377e+01
1.013589935610e+07, -9.368046e+01
1.013613777468e+07, -9.370309e+01
1.013637619326e+07, -9.412014e+01
1.013661461184e+07, -9.445895e+01
1.013685303042e+07, -9.512549e+01
