% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 13:00:38 +0900
% Frequency (Hz), Input 1 (dBm)
1.007271843264e+07, -9.513117e+01
1.007295685122e+07, -9.492007e+01
1.007319526980e+07, -9.446293e+01
1.007343368838e+07, -9.434018e+01
1.007367210696e+07, -9.484251e+01
1.007391052553e+07, -9.502549e+01
1.007414894411e+07, -9.532098e+01
1.007438736269e+07, -9.600268e+01
1.007462578127e+07, -9.557057e+01
1.007486419985e+07, -9.497329e+01
1.007510261843e+07, -9.505249e+01
1.007534103701e+07, -9.543148e+01
1.007557945559e+07, -9.571272e+01
1.007581787417e+07, -9.588597e+01
1.007605629275e+07, -9.571294e+01
1.007629471133e+07, -9.521340e+01
1.007653312990e+07, -9.500035e+01
1.007677154848e+07, -9.513307e+01
1.007700996706e+07, -9.562808e+01
1.007724838564e+07, -9.606330e+01
1.007748680422e+07, -9.636608e+01
1.007772522280e+07, -9.588685e+01
1.007796364138e+07, -9.461490e+01
1.007820205996e+07, -9.363964e+01
1.007844047854e+07, -9.337383e+01
1.007867889712e+07, -9.396074e+01
1.007891731570e+07, -9.464054e+01
1.007915573427e+07, -9.497526e+01
1.007939415285e+07, -9.454034e+01
1.007963257143e+07, -9.386827e+01
1.007987099001e+07, -9.359550e+01
1.008010940859e+07, -9.386848e+01
1.008034782717e+07, -9.422220e+01
1.008058624575e+07, -9.389182e+01
1.008082466433e+07, -9.328803e+01
1.008106308291e+07, -9.284585e+01
1.008130150149e+07, -9.260298e+01
1.008153992007e+07, -9.262307e+01
1.008177833864e+07, -9.284616e+01
1.008201675722e+07, -9.322397e+01
1.008225517580e+07, -9.364143e+01
1.008249359438e+07, -9.389266e+01
1.008273201296e+07, -9.412753e+01
1.008297043154e+07, -9.439342e+01
1.008320885012e+07, -9.415156e+01
1.008344726870e+07, -9.412783e+01
1.008368568728e+07, -9.476980e+01
1.008392410586e+07, -9.502998e+01
1.008416252444e+07, -9.503008e+01
1.008440094301e+07, -9.444324e+01
1.008463936159e+07, -9.394002e+01
1.008487778017e+07, -9.364255e+01
1.008511619875e+07, -9.355311e+01
1.008535461733e+07, -9.382466e+01
1.008559303591e+07, -9.427271e+01
1.008583145449e+07, -9.484791e+01
1.008606987307e+07, -9.538105e+01
1.008630829165e+07, -9.529908e+01
1.008654671023e+07, -9.535381e+01
1.008678512881e+07, -9.516419e+01
1.008702354738e+07, -9.412933e+01
1.008726196596e+07, -9.326919e+01
1.008750038454e+07, -9.284858e+01
1.008773880312e+07, -9.288984e+01
1.008797722170e+07, -9.309874e+01
1.008821564028e+07, -9.303567e+01
1.008845405886e+07, -9.280799e+01
1.008869247744e+07, -9.307792e+01
1.008893089602e+07, -9.380318e+01
1.008916931460e+07, -9.454447e+01
1.008940773318e+07, -9.497959e+01
1.008964615176e+07, -9.479791e+01
1.008988457033e+07, -9.408302e+01
1.009012298891e+07, -9.371246e+01
1.009036140749e+07, -9.417840e+01
1.009059982607e+07, -9.434763e+01
1.009083824465e+07, -9.408340e+01
1.009107666323e+07, -9.462043e+01
1.009131508181e+07, -9.495414e+01
1.009155350039e+07, -9.482440e+01
1.009179191897e+07, -9.442160e+01
1.009203033755e+07, -9.442169e+01
1.009226875613e+07, -9.477328e+01
1.009250717470e+07, -9.437280e+01
1.009274559328e+07, -9.420329e+01
1.009298401186e+07, -9.408423e+01
1.009322243044e+07, -9.444679e+01
1.009346084902e+07, -9.485095e+01
1.009369926760e+07, -9.516692e+01
1.009393768618e+07, -9.538417e+01
1.009417610476e+07, -9.555077e+01
1.009441452334e+07, -9.514043e+01
