% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 12:58:12 +0900
% Frequency (Hz), Input 1 (dBm)
1.009298401186e+07, -9.439749e+01
1.009322243044e+07, -9.425159e+01
1.009346084902e+07, -9.437317e+01
1.009369926760e+07, -9.516692e+01
1.009393768618e+07, -9.577777e+01
1.009417610476e+07, -9.563524e+01
1.009441452334e+07, -9.532955e+01
1.009465294192e+07, -9.462180e+01
1.009489136050e+07, -9.364653e+01
1.009512977907e+07, -9.318647e+01
1.009536819765e+07, -9.340264e+01
1.009560661623e+07, -9.430088e+01
1.009584503481e+07, -9.566420e+01
1.009608345339e+07, -9.619086e+01
1.009632187197e+07, -9.601186e+01
1.009656029055e+07, -9.601194e+01
1.009679870913e+07, -9.592385e+01
1.009703712771e+07, -9.560805e+01
1.009727554629e+07, -9.524905e+01
1.009751396487e+07, -9.522212e+01
1.009775238344e+07, -9.572185e+01
1.009799080202e+07, -9.595357e+01
1.009822922060e+07, -9.533095e+01
1.009846763918e+07, -9.447344e+01
1.009870605776e+07, -9.373840e+01
1.009894447634e+07, -9.353621e+01
1.009918289492e+07, -9.378416e+01
1.009942131350e+07, -9.439985e+01
1.009965973208e+07, -9.493112e+01
1.009989815066e+07, -9.493120e+01
1.010013656924e+07, -9.472508e+01
1.010037498781e+07, -9.449889e+01
1.010061340639e+07, -9.418220e+01
1.010085182497e+07, -9.371644e+01
1.010109024355e+07, -9.325287e+01
1.010132866213e+07, -9.321006e+01
1.010156708071e+07, -9.362644e+01
1.010180549929e+07, -9.418261e+01
1.010204391787e+07, -9.413497e+01
1.010228233645e+07, -9.385408e+01
1.010252075503e+07, -9.349314e+01
1.010275917361e+07, -9.323197e+01
1.010299759218e+07, -9.340534e+01
1.010323601076e+07, -9.401719e+01
1.010347442934e+07, -9.462493e+01
1.010371284792e+07, -9.488049e+01
1.010395126650e+07, -9.503755e+01
1.010418968508e+07, -9.509059e+01
1.010442810366e+07, -9.525152e+01
1.010466652224e+07, -9.541549e+01
1.010490494082e+07, -9.544319e+01
1.010514335940e+07, -9.552665e+01
1.010538177798e+07, -9.555470e+01
1.010562019655e+07, -9.575316e+01
1.010585861513e+07, -9.558292e+01
1.010609703371e+07, -9.462578e+01
1.010633545229e+07, -9.358325e+01
1.010657387087e+07, -9.291733e+01
1.010681228945e+07, -9.289675e+01
1.010705070803e+07, -9.353894e+01
1.010728912661e+07, -9.413669e+01
1.010752754519e+07, -9.440256e+01
1.010776596377e+07, -9.435370e+01
1.010800438235e+07, -9.374150e+01
1.010824280092e+07, -9.043461e+01
1.010848121950e+07, -8.059192e+01
1.010871963808e+07, -7.217517e+01
1.010895805666e+07, -6.601621e+01
1.010919647524e+07, -6.180763e+01
1.010943489382e+07, -5.933010e+01
1.010967331240e+07, -5.846640e+01
1.010991173098e+07, -5.918054e+01
1.011015014956e+07, -6.151203e+01
1.011038856814e+07, -6.558472e+01
1.011062698672e+07, -7.164192e+01
1.011086540530e+07, -8.004961e+01
1.011110382387e+07, -9.010019e+01
1.011134224245e+07, -9.394961e+01
1.011158066103e+07, -9.332097e+01
1.011181907961e+07, -9.306493e+01
1.011205749819e+07, -9.354046e+01
1.011229591677e+07, -9.402003e+01
1.011253433535e+07, -9.455255e+01
1.011277275393e+07, -9.447806e+01
1.011301117251e+07, -9.450292e+01
1.011324959109e+07, -9.437978e+01
1.011348800967e+07, -9.395024e+01
1.011372642824e+07, -9.349663e+01
1.011396484682e+07, -9.332166e+01
1.011420326540e+07, -9.332173e+01
1.011444168398e+07, -9.381190e+01
1.011468010256e+07, -9.457816e+01
1.011491852114e+07, -9.480649e+01
1.011515693972e+07, -9.467900e+01
1.011539535830e+07, -9.501467e+01
1.011563377688e+07, -9.567059e+01
1.011587219546e+07, -9.595925e+01
1.011611061404e+07, -9.498859e+01
1.011634903261e+07, -9.372124e+01
1.011658745119e+07, -9.327918e+01
1.011682586977e+07, -9.367613e+01
1.011706428835e+07, -9.383557e+01
1.011730270693e+07, -9.383564e+01
1.011754112551e+07, -9.416351e+01
1.011777954409e+07, -9.423546e+01
1.011801796267e+07, -9.409234e+01
1.011825638125e+07, -9.390510e+01
1.011849479983e+07, -9.354226e+01
1.011873321841e+07, -9.347593e+01
1.011897163698e+07, -9.414006e+01
1.011921005556e+07, -9.509502e+01
1.011944847414e+07, -9.533750e+01
1.011968689272e+07, -9.509515e+01
1.011992531130e+07, -9.501588e+01
1.012016372988e+07, -9.488533e+01
1.012040214846e+07, -9.493740e+01
1.012064056704e+07, -9.509539e+01
1.012087898562e+07, -9.525631e+01
1.012111740420e+07, -9.567204e+01
1.012135582278e+07, -9.616857e+01
1.012159424135e+07, -9.628969e+01
1.012183265993e+07, -9.558748e+01
1.012207107851e+07, -9.450534e+01
1.012230949709e+07, -9.341095e+01
1.012254791567e+07, -9.281904e+01
1.012278633425e+07, -9.271751e+01
1.012302475283e+07, -9.292195e+01
1.012326317141e+07, -9.313132e+01
1.012350158999e+07, -9.288080e+01
1.012374000857e+07, -9.271774e+01
1.012397842715e+07, -9.292218e+01
1.012421684572e+07, -9.372325e+01
1.012445526430e+07, -9.491235e+01
1.012469368288e+07, -9.596150e+01
1.012493210146e+07, -9.702137e+01
1.012517052004e+07, -9.746346e+01
1.012540893862e+07, -9.656932e+01
1.012564735720e+07, -9.575870e+01
1.012588577578e+07, -9.547672e+01
1.012612419436e+07, -9.567324e+01
1.012636261294e+07, -9.605037e+01
1.012660103152e+07, -9.581644e+01
1.012683945009e+07, -9.587440e+01
1.012707786867e+07, -9.561687e+01
1.012731628725e+07, -9.587451e+01
1.012755470583e+07, -9.544939e+01
1.012779312441e+07, -9.550495e+01
1.012803154299e+07, -9.578795e+01
1.012826996157e+07, -9.596231e+01
1.012850838015e+07, -9.605084e+01
1.012874679873e+07, -9.608059e+01
1.012898521731e+07, -9.593317e+01
1.012922363589e+07, -9.564558e+01
1.012946205446e+07, -9.458181e+01
1.012970047304e+07, -9.347853e+01
1.012993889162e+07, -9.302754e+01
1.013017731020e+07, -9.311172e+01
1.013041572878e+07, -9.278004e+01
1.013065414736e+07, -9.263886e+01
1.013089256594e+07, -9.242150e+01
1.013113098452e+07, -9.242155e+01
1.013136940310e+07, -9.278024e+01
1.013160782168e+07, -9.326122e+01
1.013184624026e+07, -9.367968e+01
1.013208465884e+07, -9.372497e+01
1.013232307741e+07, -9.359000e+01
1.013256149599e+07, -9.388528e+01
1.013279991457e+07, -9.407213e+01
1.013303833315e+07, -9.450777e+01
1.013327675173e+07, -9.501890e+01
1.013351517031e+07, -9.561821e+01
1.013375358889e+07, -9.587585e+01
1.013399200747e+07, -9.545072e+01
1.013423042605e+07, -9.443387e+01
1.013446884463e+07, -9.330488e+01
1.013470726321e+07, -9.263966e+01
1.013494568178e+07, -9.238335e+01
1.013518410036e+07, -9.256006e+01
1.013542251894e+07, -9.311275e+01
