% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 13:02:50 +0900
% Frequency (Hz), Input 1 (dBm)
1.005126076052e+07, -9.399350e+01
1.005149917910e+07, -9.457615e+01
1.005173759768e+07, -9.490892e+01
1.005197601626e+07, -9.460156e+01
1.005221443484e+07, -9.378530e+01
1.005245285342e+07, -9.268885e+01
1.005269127199e+07, -9.197201e+01
1.005292969057e+07, -9.162576e+01
1.005316810915e+07, -9.171572e+01
1.005340652773e+07, -9.272988e+01
1.005364494631e+07, -9.428123e+01
1.005388336489e+07, -9.599208e+01
1.005412178347e+07, -9.682894e+01
1.005436020205e+07, -9.673202e+01
1.005459862063e+07, -9.647854e+01
1.005483703921e+07, -9.660455e+01
1.005507545779e+07, -9.663645e+01
1.005531387636e+07, -9.617198e+01
1.005555229494e+07, -9.493720e+01
1.005579071352e+07, -9.413807e+01
1.005602913210e+07, -9.383340e+01
1.005626755068e+07, -9.392619e+01
1.005650596926e+07, -9.378771e+01
1.005674438784e+07, -9.351709e+01
1.005698280642e+07, -9.349504e+01
1.005722122500e+07, -9.409127e+01
1.005745964358e+07, -9.531248e+01
1.005769806216e+07, -9.525815e+01
1.005793648073e+07, -9.473170e+01
1.005817489931e+07, -9.452983e+01
1.005841331789e+07, -9.483475e+01
1.005865173647e+07, -9.517762e+01
1.005889015505e+07, -9.507084e+01
1.005912857363e+07, -9.450542e+01
1.005936699221e+07, -9.406874e+01
1.005960541079e+07, -9.356319e+01
1.005984382937e+07, -9.314911e+01
1.006008224795e+07, -9.302243e+01
1.006032066653e+07, -9.343063e+01
1.006055908510e+07, -9.418852e+01
1.006079750368e+07, -9.465694e+01
1.006103592226e+07, -9.460657e+01
1.006127434084e+07, -9.411722e+01
1.006151275942e+07, -9.395234e+01
1.006175117800e+07, -9.411747e+01
1.006198959658e+07, -9.438339e+01
1.006222801516e+07, -9.416545e+01
1.006246643374e+07, -9.325760e+01
1.006270485232e+07, -9.259405e+01
1.006294327090e+07, -9.251466e+01
1.006318168947e+07, -9.306614e+01
1.006342010805e+07, -9.428654e+01
1.006365852663e+07, -9.553709e+01
1.006389694521e+07, -9.667307e+01
1.006413536379e+07, -9.696546e+01
1.006437378237e+07, -9.683447e+01
1.006461220095e+07, -9.611686e+01
1.006485061953e+07, -9.504747e+01
1.006508903811e+07, -9.404811e+01
1.006532745669e+07, -9.383836e+01
1.006556587527e+07, -9.436074e+01
1.006580429384e+07, -9.526243e+01
1.006604271242e+07, -9.565112e+01
1.006628113100e+07, -9.570820e+01
1.006651954958e+07, -9.562303e+01
1.006675796816e+07, -9.567992e+01
1.006699638674e+07, -9.617819e+01
1.006723480532e+07, -9.670677e+01
1.006747322390e+07, -9.651668e+01
1.006771164248e+07, -9.565197e+01
1.006795006106e+07, -9.499623e+01
1.006818847964e+07, -9.473705e+01
1.006842689821e+07, -9.478842e+01
1.006866531679e+07, -9.448551e+01
1.006890373537e+07, -9.395613e+01
1.006914215395e+07, -9.377143e+01
1.006938057253e+07, -9.397974e+01
1.006961899111e+07, -9.431398e+01
1.006985740969e+07, -9.489253e+01
1.007009582827e+07, -9.542898e+01
1.007033424685e+07, -9.606003e+01
1.007057266543e+07, -9.645572e+01
1.007081108401e+07, -9.639380e+01
1.007104950259e+07, -9.627114e+01
1.007128792116e+07, -9.556898e+01
1.007152633974e+07, -9.441278e+01
1.007176475832e+07, -9.386463e+01
1.007200317690e+07, -9.391107e+01
1.007224159548e+07, -9.429095e+01
1.007248001406e+07, -9.479039e+01
1.007271843264e+07, -9.502492e+01
1.007295685122e+07, -9.526596e+01
1.007319526980e+07, -9.540286e+01
1.007343368838e+07, -9.507823e+01
1.007367210696e+07, -9.441380e+01
1.007391052553e+07, -9.343746e+01
1.007414894411e+07, -9.250047e+01
1.007438736269e+07, -9.205801e+01
1.007462578127e+07, -9.246130e+01
1.007486419985e+07, -9.352632e+01
1.007510261843e+07, -9.518592e+01
1.007534103701e+07, -9.600313e+01
1.007557945559e+07, -9.559917e+01
1.007581787417e+07, -9.474072e+01
1.007605629275e+07, -9.431704e+01
1.007629471133e+07, -9.417239e+01
1.007653312990e+07, -9.386687e+01
1.007677154848e+07, -9.375224e+01
1.007700996706e+07, -9.386709e+01
1.007724838564e+07, -9.389033e+01
1.007748680422e+07, -9.414904e+01
1.007772522280e+07, -9.487028e+01
1.007796364138e+07, -9.546039e+01
1.007820205996e+07, -9.548830e+01
1.007844047854e+07, -9.562873e+01
